folder,code,file,kind,out_date,n_indicators,indicators,regions,year_min,year_max,excluded_series,n_records
介護施設数,K3-s,K3-s_サービス提供事業所数（居宅介護支援）_時系列 (1).xlsx,時系列,2026/08/31,2,サービス提供事業所数（居宅介護支援）／サービス提供事業所数（居宅介護支援）[人口１０万対],北塩原村,2012,2024,1,26
介護施設数,K3-t,K3-t_サービス提供事業所数（短期入所療養介護（介護医療院））_時系列 (1).xlsx,時系列,2026/08/31,2,サービス提供事業所数（短期入所療養介護（介護医療院））／サービス提供事業所数（短期入所療養介護（介護医療院））[人口１０万対],北塩原村,2018,2024,1,14
介護給付費　北塩原,D13-a,D13-a_第１号被保険者１人あたり給付月額（介護老人福祉施設）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（介護老人福祉施設）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-aa,D13-aa_第１号被保険者１人あたり給付月額（介護医療院）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（介護医療院）,北塩原村,2018,2025,1,8
介護給付費　北塩原,D13-b,D13-b_第１号被保険者１人あたり給付月額（介護老人保健施設）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（介護老人保健施設）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-c,D13-c_第１号被保険者１人あたり給付月額（介護療養型医療施設）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（介護療養型医療施設）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-d,D13-d_第１号被保険者１人あたり給付月額（地域密着型介護老人福祉施設入所者生活介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（地域密着型介護老人福祉施設入所者生活介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-e,D13-e_第１号被保険者１人あたり給付月額（訪問介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（訪問介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-f,D13-f_第１号被保険者１人あたり給付月額（訪問入浴介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（訪問入浴介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-g,D13-g_第１号被保険者１人あたり給付月額（訪問看護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（訪問看護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-h,D13-h_第１号被保険者１人あたり給付月額（訪問リハビリテーション）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（訪問リハビリテーション）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-i,D13-i_第１号被保険者１人あたり給付月額（居宅療養管理指導）_時系列 (2).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（居宅療養管理指導）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-j,D13-j_第１号被保険者１人あたり給付月額（通所介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（通所介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-k,D13-k_第１号被保険者１人あたり給付月額（通所リハビリテーション）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（通所リハビリテーション）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-l,D13-l_第１号被保険者１人あたり給付月額（短期入所生活介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（短期入所生活介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-m,D13-m_第１号被保険者１人あたり給付月額（短期入所療養介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（短期入所療養介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-n,D13-n_第１号被保険者１人あたり給付月額（福祉用具貸与）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（福祉用具貸与）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-o,D13-o_第１号被保険者１人あたり給付月額（特定福祉用具販売）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（特定福祉用具販売）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-p,D13-p_第１号被保険者１人あたり給付月額（住宅改修）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（住宅改修）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-q,D13-q_第１号被保険者１人あたり給付月額（特定施設入居者生活介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（特定施設入居者生活介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-r,D13-r_第１号被保険者１人あたり給付月額（介護予防支援・居宅介護支援）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（介護予防支援・居宅介護支援）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-s,D13-s_第１号被保険者１人あたり給付月額（定期巡回・随時対応型訪問介護看護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（定期巡回・随時対応型訪問介護看護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-t,D13-t_第１号被保険者１人あたり給付月額（夜間対応型訪問介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（夜間対応型訪問介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-u,D13-u_第１号被保険者１人あたり給付月額（認知症対応型通所介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（認知症対応型通所介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-v,D13-v_第１号被保険者１人あたり給付月額（小規模多機能型居宅介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（小規模多機能型居宅介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-w,D13-w_第１号被保険者１人あたり給付月額（認知症対応型共同生活介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（認知症対応型共同生活介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-x,D13-x_第１号被保険者１人あたり給付月額（地域密着型特定施設入居者生活介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（地域密着型特定施設入居者生活介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-y,D13-y_第１号被保険者１人あたり給付月額（看護小規模多機能型居宅介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（看護小規模多機能型居宅介護）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D13-z,D13-z_第１号被保険者１人あたり給付月額（地域密着型通所介護）_時系列 (1).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（地域密着型通所介護）,北塩原村,2016,2025,1,10
介護給付費　北塩原,D13,D13_第１号被保険者１人あたり給付月額（サービス種類別）_2025_地域別 (1).xlsx,地域別,2026/08/31,27,介護予防支援・居宅介護支援／介護医療院／介護療養型医療施設／介護老人保健施設／介護老人福祉施設／住宅改修／地域密着型介護老人福祉施設／地域密着型特定施設入居者生活介護／地域密着型通所介護／夜間対応型訪問介護／定期巡回・随時対応型訪問介護看護／小規模多機能型居宅介護／居宅療養管理指導／特定施設入居者生活介護／特定福祉用具販売／看護小規模多機能型居宅介護／短期入所生活介護／短期入所療養介護／福祉用具貸与／訪問リハビリテーション／訪問介護／訪問入浴介護／訪問看護／認知症対応型共同生活介護／認知症対応型通所介護／通所リハビリテーション／通所介護,北塩原村,2025,2025,29,27
介護給付費　北塩原,D40,D40_調整済み第１号被保険者１人当たり給付月額（総額）_時系列 (3).xlsx,時系列,2026/08/31,4,【注目する地域のみ】調整済み第１号被保険者１人当たり給付月額（総額）／【注目する地域のみ】調整済み第１号被保険者１人当たり給付月額（総額）（在宅サービス）／【注目する地域のみ】調整済み第１号被保険者１人当たり給付月額（総額）（居住系サービス）／【注目する地域のみ】調整済み第１号被保険者１人当たり給付月額（総額）（施設サービス）,北塩原村,2012,2023,0,48
介護給付費　北塩原,D40,D40_調整済み第１号被保険者１人当たり給付月額（総額）_時系列 (4).xlsx,時系列,2026/08/31,4,【他地域と比較】調整済み第１号被保険者１人当たり給付月額（総額）／【他地域と比較】調整済み第１号被保険者１人当たり給付月額（総額）（在宅サービス）／【他地域と比較】調整済み第１号被保険者１人当たり給付月額（総額）（居住系サービス）／【他地域と比較】調整済み第１号被保険者１人当たり給付月額（総額）（施設サービス）,北塩原村,2012,2023,0,48
介護給付費　北塩原,D5,D5_第１号被保険者１人あたり給付月額（要介護度別）_時系列 (2).xlsx,時系列,2026/08/31,19,第１号被保険者数／第１号被保険者１人あたり給付月額／第１号被保険者１人あたり給付月額（経過的要介護）／第１号被保険者１人あたり給付月額（要介護1）／第１号被保険者１人あたり給付月額（要介護2）／第１号被保険者１人あたり給付月額（要介護3）／第１号被保険者１人あたり給付月額（要介護4）／第１号被保険者１人あたり給付月額（要介護5）／第１号被保険者１人あたり給付月額（要支援1）／第１号被保険者１人あたり給付月額（要支援2）／給付月額／給付月額（経過的要介護）／給付月額（要介護1）／給付月額（要介護2）／給付月額（要介護3）／給付月額（要介護4）／給付月額（要介護5）／給付月額（要支援1）／給付月額（要支援2）,北塩原村,2006,2025,1,380
介護給付費　北塩原,D6-a,D6-a_第１号被保険者１人あたり給付月額（在宅サービス）_時系列 (2).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（在宅サービス）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D6-b,D6-b_第１号被保険者１人あたり給付月額（施設および居住系サービス）_時系列 (2).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（施設および居住系サービス）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D6,D6_第１号被保険者１人あたり給付月額（在宅サービス・施設および居住系サービス）_2025_地域別 (2).xlsx,地域別,2026/08/31,2,第１号被保険者１人あたり給付月額（在宅サービス）／第１号被保険者１人あたり給付月額（施設および居住系サービス）,北塩原村,2025,2025,4,2
介護給付費　北塩原,D7-b,D7-b_第１号被保険者１人あたり給付月額（施設サービス）_時系列 (2).xlsx,時系列,2026/08/31,1,第１号被保険者１人あたり給付月額（施設サービス）,北塩原村,2006,2025,1,20
介護給付費　北塩原,D8-a,D8-a_調整済み第1号被保険者1人あたり給付月額（在宅サービス）_時系列 (2).xlsx,時系列,2026/08/31,1,【注目する地域のみ】調整済み第1号被保険者1人あたり給付月額（在宅サービス）,北塩原村,2012,2023,0,12
介護給付費　北塩原,D8-a,D8-a_調整済み第1号被保険者1人あたり給付月額（在宅サービス）_時系列 (3).xlsx,時系列,2026/08/31,1,【他地域と比較】調整済み第1号被保険者1人あたり給付月額（在宅サービス）,北塩原村,2012,2023,1,12
介護給付費　北塩原,D8-b,D8-b_調整済み第1号被保険者1人あたり給付月額（施設および居住系サービス）_時系列 (2).xlsx,時系列,2026/08/31,1,【注目する地域のみ】調整済み第1号被保険者1人あたり給付月額（施設および居住系サービス）,北塩原村,2012,2023,0,12
介護給付費　北塩原,D8-b,D8-b_調整済み第1号被保険者1人あたり給付月額（施設および居住系サービス）_時系列 (3).xlsx,時系列,2026/08/31,1,【他地域と比較】調整済み第1号被保険者1人あたり給付月額（施設および居住系サービス）,北塩原村,2012,2023,1,12
介護給付費　北塩原,D8,D8_調整済み第1号被保険者1人あたり給付月額（在宅サービス・施設および居住系サービス）_2023_地域別.xlsx,地域別,2026/08/31,2,調整済み第1号被保険者1人あたり給付月額（在宅サービス）／調整済み第1号被保険者1人あたり給付月額（施設および居住系サービス）,北塩原村,2023,2023,4,2
介護給付費　北塩原,D9-b,D9-b_調整済み第1号被保険者1人あたり給付月額（施設サ－ビス）_時系列 (2).xlsx,時系列,2026/08/31,1,【注目する地域のみ】調整済み第1号被保険者1人あたり給付月額（施設サ－ビス）,北塩原村,2012,2023,0,12
介護給付費　北塩原,D9-b,D9-b_調整済み第1号被保険者1人あたり給付月額（施設サ－ビス）_時系列 (3).xlsx,時系列,2026/08/31,1,【他地域と比較】調整済み第1号被保険者1人あたり給付月額（施設サ－ビス）,北塩原村,2012,2023,1,12
介護給付費　北塩原,D9-c,D9-c_調整済み第1号被保険者1人あたり給付月額（居住系サ－ビス）_時系列 (2).xlsx,時系列,2026/08/31,1,【注目する地域のみ】調整済み第1号被保険者1人あたり給付月額（居住系サービス）,北塩原村,2012,2023,0,12
